Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Guyana,2020-05-10,104,10,10,NA,35,59,6,132,13,914,1162,2020_05_11_11_00_04_GMT,South America,NA,GUY
Aruba,2020-05-10,101,NA,3,NA,89,9,4,946,28,1874,17552,2020_05_11_11_00_04_GMT,North America,NA,ABW
Monaco,2020-05-10,96,NA,4,NA,82,10,1,2446,102,NA,NA,2020_05_11_11_00_04_GMT,Europe,NA,MCO
Bahamas,2020-05-10,92,NA,11,NA,37,44,1,234,28,1500,3814,2020_05_11_11_00_04_GMT,North America,NA,BHS
Mozambique,2020-05-10,91,4,NA,NA,34,57,NA,3,NA,3923,126,2020_05_11_11_00_04_GMT,Africa,NA,MOZ
Barbados,2020-05-10,84,NA,7,NA,57,20,4,292,24,2990,10405,2020_05_11_11_00_04_GMT,North America,NA,BRB
Liechtenstein,2020-05-10,82,NA,1,NA,55,26,NA,2151,26,900,23605,2020_05_11_11_00_04_GMT,Europe,NA,LIE
Cayman Islands,2020-05-10,81,NA,1,NA,41,39,3,1232,15,3423,52083,2020_05_11_11_00_04_GMT,North America,NA,CYM
Sint Maarten,2020-05-10,76,NA,15,NA,46,15,7,1773,350,329,7673,2020_05_11_11_00_04_GMT,North America,NA,SXM
Libya,2020-05-10,64,NA,3,NA,24,37,NA,9,0.4,3093,450,2020_05_11_11_00_04_GMT,Africa,NA,LBY
French Polynesia,2020-05-10,60,NA,NA,NA,56,4,1,214,NA,2950,10502,2020_05_11_11_00_04_GMT,Australia/Oceania,NA,PYF
Malawi,2020-05-10,56,NA,3,NA,14,39,1,3,0.2,1188,62,2020_05_11_11_00_04_GMT,Africa,NA,MWI
Yemen,2020-05-10,51,17,8,1,1,42,NA,2,0.3,120,4,2020_05_11_11_00_04_GMT,Asia,NA,YEM
Syria,2020-05-10,47,NA,3,NA,29,15,NA,3,0.2,NA,NA,2020_05_11_11_00_04_GMT,Asia,NA,SYR
Macao,2020-05-10,45,NA,NA,NA,40,5,1,69,NA,NA,NA,2020_05_11_11_00_04_GMT,Asia,NA,MAC
Angola,2020-05-10,43,NA,2,NA,13,28,NA,1,0.06,3000,91,2020_05_11_11_00_04_GMT,Africa,NA,AGO
Mongolia,2020-05-10,42,NA,NA,NA,14,28,NA,13,NA,9600,2928,2020_05_11_11_00_04_GMT,Asia,NA,MNG
Saint Martin,2020-05-10,39,NA,3,NA,30,6,1,1009,78,NA,NA,2020_05_11_11_00_04_GMT,North America,NA,MAF
Eritrea,2020-05-10,39,NA,NA,NA,37,2,NA,11,NA,NA,NA,2020_05_11_11_00_04_GMT,Africa,NA,ERI
Zimbabwe,2020-05-10,36,1,4,NA,9,23,NA,2,0.3,20537,1382,2020_05_11_11_00_04_GMT,Africa,NA,ZWE
Antigua and Barbuda,2020-05-10,25,NA,3,NA,19,3,1,255,31,183,1869,2020_05_11_11_00_04_GMT,North America,NA,ATG
Timor-Leste,2020-05-10,24,NA,NA,NA,21,3,NA,18,NA,738,560,2020_05_11_11_00_04_GMT,Asia,NA,TLS
Botswana,2020-05-10,23,NA,1,NA,12,10,NA,10,0.4,9540,4057,2020_05_11_11_00_04_GMT,Africa,NA,BWA
Grenada,2020-05-10,21,NA,NA,NA,13,8,4,187,NA,1406,12495,2020_05_11_11_00_04_GMT,North America,NA,GRD
Gambia,2020-05-10,20,NA,1,NA,9,10,NA,8,0.4,849,351,2020_05_11_11_00_04_GMT,Africa,NA,GMB
Laos,2020-05-10,19,NA,NA,NA,13,6,NA,3,NA,3187,438,2020_05_11_11_00_04_GMT,Asia,NA,LAO
Belize,2020-05-10,18,NA,2,NA,16,0,NA,45,5,1043,2623,2020_05_11_11_00_04_GMT,North America,NA,BLZ
Fiji,2020-05-10,18,NA,NA,NA,14,4,NA,20,NA,1300,1450,2020_05_11_11_00_04_GMT,Australia/Oceania,NA,FJI
New Caledonia,2020-05-10,18,NA,NA,NA,18,0,NA,63,NA,5213,18259,2020_05_11_11_00_04_GMT,Australia/Oceania,NA,NCL
Saint Lucia,2020-05-10,18,NA,NA,NA,17,1,NA,98,NA,620,3376,2020_05_11_11_00_04_GMT,North America,NA,LCA
St. Vincent Grenadines,2020-05-10,17,NA,NA,NA,9,8,NA,153,NA,137,1235,2020_05_11_11_00_04_GMT,North America,NA,VCT
Nicaragua,2020-05-10,16,NA,5,NA,7,4,NA,2,0.8,NA,NA,2020_05_11_11_00_04_GMT,North America,NA,NIC
Curaçao,2020-05-10,16,NA,1,NA,14,1,NA,98,6,389,2371,2020_05_11_11_00_04_GMT,North America,NA,CUW
Dominica,2020-05-10,16,NA,NA,NA,15,1,NA,222,NA,420,5834,2020_05_11_11_00_04_GMT,North America,NA,DMA
Namibia,2020-05-10,16,NA,NA,NA,11,5,NA,6,NA,1543,607,2020_05_11_11_00_04_GMT,Africa,NA,NAM
Burundi,2020-05-10,15,NA,1,NA,7,7,NA,1,0.08,284,24,2020_05_11_11_00_04_GMT,Africa,NA,BDI
Saint Kitts and Nevis,2020-05-10,15,NA,NA,NA,14,1,NA,282,NA,327,6147,2020_05_11_11_00_04_GMT,North America,NA,KNA
Falkland Islands,2020-05-10,13,NA,NA,NA,13,0,NA,3736,NA,402,115517,2020_05_11_11_00_04_GMT,South America,NA,FLK
Turks and Caicos,2020-05-10,12,NA,1,NA,8,3,NA,310,26,109,2815,2020_05_11_11_00_04_GMT,North America,NA,TCA
Vatican City,2020-05-10,12,NA,NA,NA,2,10,NA,14981,NA,NA,NA,2020_05_11_11_00_04_GMT,Europe,NA,Vatican
Comoros,2020-05-10,11,NA,1,NA,NA,10,NA,13,1,NA,NA,2020_05_11_11_00_04_GMT,Africa,NA,COM
Montserrat,2020-05-10,11,NA,1,NA,8,2,1,2204,200,36,7212,2020_05_11_11_00_04_GMT,North America,NA,MSR
Greenland,2020-05-10,11,NA,NA,NA,11,0,NA,194,NA,1394,24555,2020_05_11_11_00_04_GMT,North America,NA,GRL
Seychelles,2020-05-10,11,NA,NA,NA,10,1,NA,112,NA,NA,NA,2020_05_11_11_00_04_GMT,Africa,NA,SYC
Suriname,2020-05-10,10,NA,1,NA,9,0,NA,17,2,404,689,2020_05_11_11_00_04_GMT,South America,NA,SUR
Mauritania,2020-05-10,8,NA,1,NA,6,1,NA,2,0.2,1842,396,2020_05_11_11_00_04_GMT,Africa,NA,MRT
Papua New Guinea,2020-05-10,8,NA,NA,NA,8,0,NA,0.9,NA,2402,268,2020_05_11_11_00_04_GMT,Australia/Oceania,NA,PNG
British Virgin Islands,2020-05-10,7,NA,1,NA,4,2,NA,232,33,167,5524,2020_05_11_11_00_04_GMT,North America,NA,VGB
Bhutan,2020-05-10,7,NA,NA,NA,5,2,NA,9,NA,11655,15105,2020_05_11_11_00_04_GMT,Asia,NA,BTN
Caribbean Netherlands,2020-05-10,6,NA,NA,NA,NA,6,NA,229,NA,110,4195,2020_05_11_11_00_04_GMT,North America,NA,BES
St. Barth,2020-05-10,6,NA,NA,NA,6,0,NA,607,NA,NA,NA,2020_05_11_11_00_04_GMT,North America,NA,BLM
Western Sahara,2020-05-10,6,NA,NA,NA,5,1,NA,10,NA,NA,NA,2020_05_11_11_00_04_GMT,Africa,NA,ESH
Anguilla,2020-05-10,3,NA,NA,NA,3,0,NA,200,NA,NA,NA,2020_05_11_11_00_04_GMT,North America,NA,AIA
Saint Pierre Miquelon,2020-05-10,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_05_11_11_00_04_GMT,North America,NA,SPM
China,2020-05-11,82918,17,4633,NA,78144,141,9,58,3,NA,NA,2020_05_12_11_00_04_GMT,Asia,NA,CHN
USA,2020-05-11,1385834,18196,81795,1008,262225,1041814,16484,4187,247,9619855,29063,2020_05_12_11_00_04_GMT,North America,NA,USA
Spain,2020-05-11,268143,3480,26744,123,177846,63553,1650,5735,572,2467761,52781,2020_05_12_11_00_04_GMT,Europe,NA,ESP
UK,2020-05-11,223060,3877,32065,210,NA,190651,1559,3286,472,1921770,28309,2020_05_12_11_00_04_GMT,Europe,NA,GBR
Russia,2020-05-11,221344,11656,2009,94,39801,179534,2300,1517,14,5636763,38625,2020_05_12_11_00_04_GMT,Europe,NA,RUS
Italy,2020-05-11,219814,744,30739,179,106587,82488,999,3636,508,2606652,43112,2020_05_12_11_00_04_GMT,Europe,NA,ITA
France,2020-05-11,177423,453,26643,263,56724,94056,2712,2718,408,1384633,21213,2020_05_12_11_00_04_GMT,Europe,NA,FRA
Germany,2020-05-11,172576,697,7661,92,145617,19298,1576,2060,91,2755770,32891,2020_05_12_11_00_04_GMT,Europe,NA,DEU
Brazil,2020-05-11,169143,6444,11625,502,67384,90134,8318,796,55,339552,1597,2020_05_12_11_00_04_GMT,South America,NA,BRA
Turkey,2020-05-11,139771,1114,3841,55,95780,40150,1126,1657,46,1403320,16639,2020_05_12_11_00_04_GMT,Asia,NA,TUR
Iran,2020-05-11,109286,1683,6685,45,87422,15179,2703,1301,80,601324,7159,2020_05_12_11_00_04_GMT,Asia,NA,IRN
India,2020-05-11,70768,3607,2294,82,22549,45925,NA,51,2,1673688,1213,2020_05_12_11_00_04_GMT,Asia,NA,IND
Canada,2020-05-11,69981,1133,4993,123,32994,31994,502,1854,132,1135984,30099,2020_05_12_11_00_04_GMT,North America,NA,CAN
Peru,2020-05-11,68822,1515,1961,72,22406,44455,785,2087,59,512869,15555,2020_05_12_11_00_04_GMT,South America,NA,PER
Belgium,2020-05-11,53449,368,8707,51,13697,31045,478,4612,751,584707,50451,2020_05_12_11_00_04_GMT,Europe,NA,BEL
Netherlands,2020-05-11,42788,161,5456,16,NA,37082,498,2497,318,265156,15475,2020_05_12_11_00_04_GMT,Europe,NA,NLD
Saudi Arabia,2020-05-11,41014,1966,255,9,12737,28022,149,1178,7,467369,13425,2020_05_12_11_00_04_GMT,Asia,NA,SAU
Mexico,2020-05-11,35022,1562,3465,112,23100,8457,378,272,27,130956,1016,2020_05_12_11_00_04_GMT,North America,NA,MEX
Pakistan,2020-05-11,30941,607,667,8,8212,22062,111,140,3,294894,1335,2020_05_12_11_00_04_GMT,Asia,NA,PAK
Switzerland,2020-05-11,30344,39,1845,12,26800,1699,89,3506,213,312813,36144,2020_05_12_11_00_04_GMT,Europe,NA,CHE
Chile,2020-05-11,30063,1197,323,11,13605,16135,574,1573,17,294057,15383,2020_05_12_11_00_04_GMT,South America,NA,CHL
Ecuador,2020-05-11,29509,NA,2145,18,3433,23931,181,1673,122,84287,4777,2020_05_12_11_00_04_GMT,South America,NA,ECU
Portugal,2020-05-11,27679,98,1144,9,2549,23986,112,2715,112,517660,50767,2020_05_12_11_00_04_GMT,Europe,NA,PRT
Sweden,2020-05-11,26670,348,3256,31,4971,18443,360,2641,322,148500,14704,2020_05_12_11_00_04_GMT,Europe,NA,SWE
Belarus,2020-05-11,23906,933,135,4,6531,17240,92,2530,14,274060,29003,2020_05_12_11_00_04_GMT,Europe,NA,BLR
Singapore,2020-05-11,23787,451,21,1,3225,20541,24,4066,4,175604,30016,2020_05_12_11_00_04_GMT,Asia,NA,SGP
Qatar,2020-05-11,23623,1103,14,NA,2840,20769,72,8199,5,131044,45485,2020_05_12_11_00_04_GMT,Asia,NA,QAT
Ireland,2020-05-11,23135,139,1467,9,17110,4558,72,4685,297,214761,43493,2020_05_12_11_00_04_GMT,Europe,NA,IRL
UAE,2020-05-11,18878,680,201,3,5381,13296,1,1909,20,1200000,121330,2020_05_12_11_00_04_GMT,Asia,NA,ARE
Israel,2020-05-11,16506,29,258,6,11843,4405,66,1907,30,466552,53902,2020_05_12_11_00_04_GMT,Asia,NA,ISR
Poland,2020-05-11,16326,330,811,11,5816,9699,160,431,21,491216,12979,2020_05_12_11_00_04_GMT,Europe,NA,POL
Austria,2020-05-11,15882,11,620,2,14061,1201,68,1763,69,319484,35473,2020_05_12_11_00_04_GMT,Europe,NA,AUT
Japan,2020-05-11,15847,70,633,9,8293,6921,267,125,5,218204,1725,2020_05_12_11_00_04_GMT,Asia,NA,JPN
Bangladesh,2020-05-11,15691,1034,239,11,2902,12550,1,95,1,129865,789,2020_05_12_11_00_04_GMT,Asia,NA,BGD
Ukraine,2020-05-11,15648,416,408,17,3288,11952,207,358,9,181552,4151,2020_05_12_11_00_04_GMT,Europe,NA,UKR
Romania,2020-05-11,15588,226,982,21,7245,7361,255,810,51,262219,13630,2020_05_12_11_00_04_GMT,Europe,NA,ROU
Indonesia,2020-05-11,14265,233,991,18,2881,10393,NA,52,4,161351,590,2020_05_12_11_00_04_GMT,Asia,NA,IDN
Colombia,2020-05-11,11613,550,479,16,2825,8309,130,228,9,151396,2975,2020_05_12_11_00_04_GMT,South America,NA,COL
Philippines,2020-05-11,11086,292,726,7,1999,8361,31,101,7,173144,1580,2020_05_12_11_00_04_GMT,Asia,NA,PHL
S. Korea,2020-05-11,10909,35,256,NA,9632,1021,55,213,5,668492,13039,2020_05_12_11_00_04_GMT,Asia,NA,KOR
South Africa,2020-05-11,10652,637,206,12,4357,6089,77,180,3,356067,6004,2020_05_12_11_00_04_GMT,Africa,NA,ZAF
Dominican Republic,2020-05-11,10634,287,393,5,2870,7371,134,980,36,42615,3928,2020_05_12_11_00_04_GMT,North America,NA,DOM
Denmark,2020-05-11,10513,84,533,4,8328,1652,43,1815,92,326560,56379,2020_05_12_11_00_04_GMT,Europe,NA,DNK
Serbia,2020-05-11,10176,62,218,3,3290,6668,29,1165,25,145604,16665,2020_05_12_11_00_04_GMT,Europe,NA,SRB
Egypt,2020-05-11,9746,346,533,8,2172,7041,41,95,5,90000,879,2020_05_12_11_00_04_GMT,Africa,NA,EGY
Kuwait,2020-05-11,9286,598,65,7,2907,6314,131,2174,15,196397,45988,2020_05_12_11_00_04_GMT,Asia,NA,KWT
Panama,2020-05-11,8448,166,244,7,4687,3517,87,1958,57,42657,9886,2020_05_12_11_00_04_GMT,North America,NA,PAN
Czechia,2020-05-11,8176,53,282,2,4711,3183,40,763,26,306409,28612,2020_05_12_11_00_04_GMT,Europe,NA,CZE
Norway,2020-05-11,8132,27,224,5,32,7876,22,1500,41,202751,37399,2020_05_12_11_00_04_GMT,Europe,NA,NOR
Australia,2020-05-11,6948,7,97,NA,6179,672,16,272,4,855119,33534,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,AUS
Malaysia,2020-05-11,6726,70,109,1,5113,1504,20,208,3,271721,8395,2020_05_12_11_00_04_GMT,Asia,NA,MYS
Morocco,2020-05-11,6281,218,188,NA,2811,3282,1,170,5,68980,1869,2020_05_12_11_00_04_GMT,Africa,NA,MAR
Argentina,2020-05-11,6278,244,314,9,1837,4127,148,139,7,85158,1884,2020_05_12_11_00_04_GMT,South America,NA,ARG
Finland,2020-05-11,5984,22,271,4,4000,1713,44,1080,49,123300,22253,2020_05_12_11_00_04_GMT,Europe,NA,FIN
Algeria,2020-05-11,5891,168,507,5,2841,2543,22,134,12,6500,148,2020_05_12_11_00_04_GMT,Africa,NA,DZA
Bahrain,2020-05-11,5236,295,8,NA,2152,3076,6,3077,5,189174,111176,2020_05_12_11_00_04_GMT,Asia,NA,BHR
Kazakhstan,2020-05-11,5207,117,32,1,2074,3101,33,277,2,408713,21767,2020_05_12_11_00_04_GMT,Asia,NA,KAZ
Moldova,2020-05-11,4995,68,175,6,1980,2840,251,1238,43,20447,5069,2020_05_12_11_00_04_GMT,Europe,NA,MDA
Ghana,2020-05-11,4700,437,22,NA,494,4184,5,151,0.7,160501,5165,2020_05_12_11_00_04_GMT,Africa,NA,GHA
Afghanistan,2020-05-11,4687,285,122,2,558,4007,7,120,3,15560,400,2020_05_12_11_00_04_GMT,Asia,NA,AFG
Nigeria,2020-05-11,4641,242,150,7,902,3589,4,23,0.7,27078,131,2020_05_12_11_00_04_GMT,Africa,NA,NGA
Luxembourg,2020-05-11,3888,2,101,NA,3602,185,18,6211,161,55415,88525,2020_05_12_11_00_04_GMT,Europe,NA,LUX
Oman,2020-05-11,3573,174,17,NA,1250,2306,27,700,3,50000,9791,2020_05_12_11_00_04_GMT,Asia,NA,OMN
Armenia,2020-05-11,3392,79,46,1,1359,1987,10,1145,16,32561,10988,2020_05_12_11_00_04_GMT,Asia,NA,ARM
Hungary,2020-05-11,3284,21,421,8,958,1905,42,340,44,112165,11611,2020_05_12_11_00_04_GMT,Europe,NA,HUN
Thailand,2020-05-11,3015,6,56,NA,2796,163,61,43,0.8,227860,3264,2020_05_12_11_00_04_GMT,Asia,NA,THA
Iraq,2020-05-11,2818,51,110,1,1790,918,NA,70,3,129701,3225,2020_05_12_11_00_04_GMT,Asia,NA,IRQ
Greece,2020-05-11,2726,10,151,NA,1374,1201,32,262,14,99363,9533,2020_05_12_11_00_04_GMT,Europe,NA,GRC
Cameroon,2020-05-11,2689,110,125,11,1524,1040,28,101,5,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,CMR
Azerbaijan,2020-05-11,2589,70,32,NA,1680,877,33,255,3,193411,19076,2020_05_12_11_00_04_GMT,Asia,NA,AZE
Bolivia,2020-05-11,2556,119,118,4,273,2165,3,219,10,7651,655,2020_05_12_11_00_04_GMT,South America,NA,BOL
Uzbekistan,2020-05-11,2486,68,10,NA,1988,488,8,74,0.3,325000,9710,2020_05_12_11_00_04_GMT,Asia,NA,UZB
Croatia,2020-05-11,2196,9,91,1,1784,321,13,535,22,44886,10934,2020_05_12_11_00_04_GMT,Europe,NA,HRV
Guinea,2020-05-11,2146,NA,11,NA,714,1421,NA,163,0.8,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,GIN
Bosnia and Herzegovina,2020-05-11,2141,24,113,6,1114,914,4,653,34,42318,12899,2020_05_12_11_00_04_GMT,Europe,NA,BIH
Bulgaria,2020-05-11,1990,25,93,2,461,1436,50,286,13,57634,8295,2020_05_12_11_00_04_GMT,Europe,NA,BGR
Honduras,2020-05-11,1972,142,108,NA,203,1661,10,199,11,5653,571,2020_05_12_11_00_04_GMT,North America,NA,HND
Senegal,2020-05-11,1886,177,19,NA,715,1152,6,113,1,18969,1133,2020_05_12_11_00_04_GMT,Africa,NA,SEN
Iceland,2020-05-11,1801,NA,10,NA,1773,18,NA,5278,29,54195,158816,2020_05_12_11_00_04_GMT,Europe,NA,ISL
Cuba,2020-05-11,1783,17,77,NA,1229,477,7,157,7,69182,6108,2020_05_12_11_00_04_GMT,North America,NA,CUB
Estonia,2020-05-11,1741,2,61,1,751,929,5,1312,46,63964,48219,2020_05_12_11_00_04_GMT,Europe,NA,EST
Ivory Coast,2020-05-11,1730,30,21,NA,818,891,NA,66,0.8,13663,518,2020_05_12_11_00_04_GMT,Africa,NA,CIV
North Macedonia,2020-05-11,1664,22,91,NA,1200,373,21,799,44,19241,9235,2020_05_12_11_00_04_GMT,Europe,NA,MKD
Sudan,2020-05-11,1526,161,74,4,161,1291,NA,35,2,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,SDN
New Zealand,2020-05-11,1497,3,21,NA,1386,90,2,310,4,194191,40270,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,NZL
Lithuania,2020-05-11,1485,6,50,NA,833,602,17,545,18,186565,68532,2020_05_12_11_00_04_GMT,Europe,NA,LTU
Slovenia,2020-05-11,1460,3,102,NA,256,1102,10,702,49,63365,30480,2020_05_12_11_00_04_GMT,Europe,NA,SVN
Slovakia,2020-05-11,1457,NA,26,NA,959,472,5,267,5,120645,22098,2020_05_12_11_00_04_GMT,Europe,NA,SVK
Djibouti,2020-05-11,1227,17,3,NA,872,352,NA,1242,3,15790,15982,2020_05_12_11_00_04_GMT,Africa,NA,DJI
Somalia,2020-05-11,1089,35,52,1,121,916,2,69,3,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,SOM
Guatemala,2020-05-11,1052,85,26,2,110,916,5,59,1,7200,402,2020_05_12_11_00_04_GMT,North America,NA,GTM
Hong Kong,2020-05-11,1048,NA,4,NA,985,59,1,140,0.5,168291,22448,2020_05_12_11_00_04_GMT,Asia,NA,HKG
Tunisia,2020-05-11,1032,NA,45,NA,700,287,11,87,4,32818,2777,2020_05_12_11_00_04_GMT,Africa,NA,TUN
DRC,2020-05-11,1024,33,41,NA,141,842,NA,11,0.5,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,COD
Mayotte,2020-05-11,1023,NA,11,NA,492,520,9,3750,40,4000,14662,2020_05_12_11_00_04_GMT,Africa,NA,MYT
Kyrgyzstan,2020-05-11,1016,14,12,NA,688,316,13,156,2,59490,9118,2020_05_12_11_00_04_GMT,Asia,NA,KGZ
El Salvador,2020-05-11,958,69,18,1,325,615,4,148,3,43043,6636,2020_05_12_11_00_04_GMT,North America,NA,SLV
Latvia,2020-05-11,946,7,18,NA,464,464,2,502,10,77147,40901,2020_05_12_11_00_04_GMT,Europe,NA,LVA
Cyprus,2020-05-11,901,3,16,NA,401,484,10,746,13,76139,63062,2020_05_12_11_00_04_GMT,Asia,NA,CYP
Maldives,2020-05-11,897,62,3,NA,29,865,2,1659,6,11775,21784,2020_05_12_11_00_04_GMT,Asia,NA,MDV
Albania,2020-05-11,872,4,31,NA,654,187,7,303,11,10559,3669,2020_05_12_11_00_04_GMT,Europe,NA,ALB
Sri Lanka,2020-05-11,863,7,9,NA,343,511,1,40,0.4,36605,1709,2020_05_12_11_00_04_GMT,Asia,NA,LKA
Lebanon,2020-05-11,859,14,26,NA,234,599,3,126,4,51731,7579,2020_05_12_11_00_04_GMT,Asia,NA,LBN
Niger,2020-05-11,832,11,46,NA,637,149,NA,34,2,5598,231,2020_05_12_11_00_04_GMT,Africa,NA,NER
Gabon,2020-05-11,802,141,9,1,127,666,1,360,4,724,325,2020_05_12_11_00_04_GMT,Africa,NA,GAB
Costa Rica,2020-05-11,801,9,7,1,517,277,6,157,1,17299,3396,2020_05_12_11_00_04_GMT,North America,NA,CRI
Guinea-Bissau,2020-05-11,761,35,3,NA,26,732,NA,387,2,1500,762,2020_05_12_11_00_04_GMT,Africa,NA,GNB
Burkina Faso,2020-05-11,760,9,50,1,584,126,NA,36,2,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,BFA
Andorra,2020-05-11,755,NA,48,NA,550,157,14,9772,621,1673,21653,2020_05_12_11_00_04_GMT,Europe,NA,AND
Paraguay,2020-05-11,724,11,10,NA,170,544,NA,102,1,16155,2265,2020_05_12_11_00_04_GMT,South America,NA,PRY
Mali,2020-05-11,712,8,39,1,377,296,NA,35,2,2172,107,2020_05_12_11_00_04_GMT,Africa,NA,MLI
Uruguay,2020-05-11,711,4,19,NA,523,169,8,205,5,28697,8261,2020_05_12_11_00_04_GMT,South America,NA,URY
Kenya,2020-05-11,700,28,33,1,251,416,1,13,0.6,32938,613,2020_05_12_11_00_04_GMT,Africa,NA,KEN
Tajikistan,2020-05-11,661,49,21,1,NA,640,NA,69,2,NA,NA,2020_05_12_11_00_04_GMT,Asia,NA,TJK
Georgia,2020-05-11,638,3,11,1,317,310,6,160,3,29736,7454,2020_05_12_11_00_04_GMT,Asia,NA,GEO
San Marino,2020-05-11,628,NA,41,NA,130,457,2,18508,1208,2985,87973,2020_05_12_11_00_04_GMT,Europe,NA,SMR
Jordan,2020-05-11,562,22,9,NA,390,163,5,55,0.9,119260,11689,2020_05_12_11_00_04_GMT,Asia,NA,JOR
Channel Islands,2020-05-11,546,1,41,NA,452,53,NA,3140,236,5342,30725,2020_05_12_11_00_04_GMT,Europe,NA,Channel Islands
Tanzania,2020-05-11,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,TZA
Malta,2020-05-11,503,7,5,NA,434,64,NA,1139,11,43397,98285,2020_05_12_11_00_04_GMT,Europe,NA,MLT
Jamaica,2020-05-11,502,4,9,NA,90,403,NA,170,3,7101,2398,2020_05_12_11_00_04_GMT,North America,NA,JAM
Taiwan,2020-05-11,440,NA,7,1,368,65,NA,18,0.3,67400,2830,2020_05_12_11_00_04_GMT,Asia,NA,TWN
Equatorial Guinea,2020-05-11,439,NA,4,NA,13,422,NA,313,3,854,609,2020_05_12_11_00_04_GMT,Africa,NA,GNQ
Réunion,2020-05-11,436,NA,NA,NA,354,82,5,487,NA,17200,19211,2020_05_12_11_00_04_GMT,Africa,NA,REU
Venezuela,2020-05-11,422,8,10,NA,205,207,2,15,0.4,520317,18298,2020_05_12_11_00_04_GMT,South America,NA,VEN
Palestine,2020-05-11,375,NA,2,NA,301,72,NA,74,0.4,34511,6765,2020_05_12_11_00_04_GMT,Asia,NA,PSE
Sierra Leone,2020-05-11,338,31,19,1,72,247,NA,42,2,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,SLE
Congo,2020-05-11,333,59,11,1,53,269,NA,60,2,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,COG
Mauritius,2020-05-11,332,NA,10,NA,322,0,NA,261,8,69773,54863,2020_05_12_11_00_04_GMT,Africa,NA,MUS
Isle of Man,2020-05-11,330,NA,23,NA,271,36,21,3881,270,3773,44371,2020_05_12_11_00_04_GMT,Europe,NA,IMN
Montenegro,2020-05-11,324,NA,9,NA,294,21,2,516,14,7816,12445,2020_05_12_11_00_04_GMT,Europe,NA,MNE
Chad,2020-05-11,322,NA,31,NA,53,238,NA,20,2,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,TCD
Benin,2020-05-11,319,NA,2,NA,62,255,NA,26,0.2,22808,1881,2020_05_12_11_00_04_GMT,Africa,NA,BEN
Vietnam,2020-05-11,288,NA,NA,NA,249,39,2,3,NA,261004,2681,2020_05_12_11_00_04_GMT,Asia,NA,VNM
Rwanda,2020-05-11,285,1,NA,NA,150,135,NA,22,NA,42805,3305,2020_05_12_11_00_04_GMT,Africa,NA,RWA
Zambia,2020-05-11,267,NA,7,NA,117,143,1,15,0.4,10270,559,2020_05_12_11_00_04_GMT,Africa,NA,ZMB
Cabo Verde,2020-05-11,260,14,2,NA,58,200,NA,468,4,791,1423,2020_05_12_11_00_04_GMT,Africa,NA,CPV
Ethiopia,2020-05-11,250,11,5,NA,105,140,1,2,0.04,36624,319,2020_05_12_11_00_04_GMT,Africa,NA,ETH
Liberia,2020-05-11,211,12,20,NA,85,106,NA,42,4,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,LBR
Sao Tome and Principe,2020-05-11,208,NA,5,NA,4,199,NA,949,23,175,799,2020_05_12_11_00_04_GMT,Africa,NA,STP
Martinique,2020-05-11,187,1,14,NA,83,90,4,498,37,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,MTQ
Faeroe Islands,2020-05-11,187,NA,NA,NA,187,0,NA,3827,NA,8450,172932,2020_05_12_11_00_04_GMT,Europe,NA,FRO
Madagascar,2020-05-11,186,NA,NA,NA,101,85,1,7,NA,3968,143,2020_05_12_11_00_04_GMT,Africa,NA,MDG
Haiti,2020-05-11,182,NA,15,NA,17,150,NA,16,1,1296,114,2020_05_12_11_00_04_GMT,North America,NA,HTI
Togo,2020-05-11,181,7,11,NA,89,81,NA,22,1,10561,1276,2020_05_12_11_00_04_GMT,Africa,NA,TGO
Myanmar,2020-05-11,180,NA,6,NA,74,100,NA,3,0.1,11482,211,2020_05_12_11_00_04_GMT,Asia,NA,MMR
Eswatini,2020-05-11,175,3,2,NA,28,145,NA,151,2,714,615,2020_05_12_11_00_04_GMT,Africa,NA,SWZ
South Sudan,2020-05-11,156,36,NA,NA,2,154,NA,14,NA,1247,111,2020_05_12_11_00_04_GMT,Africa,NA,SSD
Guadeloupe,2020-05-11,154,NA,13,NA,104,37,4,385,32,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,GLP
